filename;size;defect;xmin;xmax;ymin;ymax
l_light_06_short_03_4_600;(600, 600, 3);short;195;220;120;140
l_light_06_short_03_4_600;(600, 600, 3);short;153;202;490;526
light_09_mouse_bite_01_4_256;(600, 600, 3);mouse_bite;130;148;162;187
l_light_09_mouse_bite_03_5_600;(600, 600, 3);mouse_bite;379;407;139;155
l_light_09_mouse_bite_03_5_600;(600, 600, 3);mouse_bite;17;44;125;155
l_light_09_mouse_bite_03_5_600;(600, 600, 3);mouse_bite;375;410;556;577
l_light_09_mouse_bite_03_5_600;(600, 600, 3);mouse_bite;86;101;320;339
light_11_missing_hole_04_5_256;(600, 600, 3);missing_hole;485;521;106;137
light_11_missing_hole_04_5_256;(600, 600, 3);missing_hole;426;460;455;491
l_light_09_missing_hole_04_5_600;(600, 600, 3);missing_hole;50;76;422;451
l_light_09_missing_hole_04_5_600;(600, 600, 3);missing_hole;274;303;291;320
l_light_09_short_02_2_600;(600, 600, 3);short;359;411;9;34
rotation_90_light_08_short_01_4_600;(600, 600, 3);short;249;276;144;169
rotation_270_light_04_spur_06_4_600;(601, 601, 3);spur;203;243;463;484
rotation_270_light_04_spur_06_4_600;(601, 601, 3);spur;3;32;159;180
rotation_270_light_11_short_06_3_600;(601, 601, 3);short;49;84;101;129
rotation_90_light_01_mouse_bite_09_2_600;(600, 600, 3);mouse_bite;302;320;470;489
rotation_90_light_01_mouse_bite_09_2_600;(600, 600, 3);mouse_bite;106;129;206;223
rotation_90_light_10_open_circuit_06_3_600;(600, 600, 3);open_circuit;465;506;419;443
rotation_90_light_10_open_circuit_06_3_600;(600, 600, 3);open_circuit;579;599;560;599
rotation_90_light_05_mouse_bite_02_4_600;(600, 600, 3);mouse_bite;23;58;240;261
rotation_90_light_05_mouse_bite_02_4_600;(600, 600, 3);mouse_bite;390;407;452;481
l_light_11_spurious_copper_04_5_600;(600, 600, 3);spurious_copper;287;308;104;146
l_light_11_spurious_copper_04_5_600;(600, 600, 3);spurious_copper;138;188;88;107
l_light_11_spurious_copper_04_5_600;(600, 600, 3);spurious_copper;420;438;190;229
l_light_11_spurious_copper_04_5_600;(600, 600, 3);spurious_copper;321;364;346;364
rotation_270_light_04_spurious_copper_17_4_600;(601, 601, 3);spurious_copper;1;43;153;171
light_05_mouse_bite_07_3_256;(600, 600, 3);mouse_bite;85;132;139;167
light_05_mouse_bite_07_3_256;(600, 600, 3);mouse_bite;140;180;398;420
l_light_09_spurious_copper_02_1_600;(600, 600, 3);spurious_copper;440;495;407;428
light_04_mouse_bite_07_3_256;(600, 600, 3);mouse_bite;339;361;462;494
rotation_270_light_09_short_07_1_600;(601, 601, 3);short;311;338;439;476
rotation_270_light_09_short_07_1_600;(601, 601, 3);short;244;268;358;417
l_light_04_open_circuit_19_5_600;(600, 600, 3);open_circuit;315;338;290;310
l_light_04_open_circuit_19_5_600;(600, 600, 3);open_circuit;432;461;517;538
l_light_04_open_circuit_19_5_600;(600, 600, 3);open_circuit;49;72;309;327
rotation_90_light_11_short_07_5_600;(600, 600, 3);short;294;331;221;261
rotation_90_light_11_short_07_5_600;(600, 600, 3);short;531;569;141;223
rotation_90_light_11_short_07_5_600;(600, 600, 3);short;422;444;531;577
rotation_90_light_11_short_07_5_600;(600, 600, 3);short;313;351;479;523
light_08_short_09_2_256;(600, 600, 3);short;113;145;406;437
light_08_short_09_2_256;(600, 600, 3);short;294;343;7;47
l_light_09_short_02_1_600;(600, 600, 3);short;332;380;202;226
l_light_09_short_02_1_600;(600, 600, 3);short;359;411;409;434
l_light_05_spurious_copper_04_3_600;(600, 600, 3);spurious_copper;138;185;112;158
l_light_05_spurious_copper_04_3_600;(600, 600, 3);spurious_copper;316;376;276;294
l_light_05_spurious_copper_04_3_600;(600, 600, 3);spurious_copper;380;420;441;473
l_light_05_spurious_copper_04_3_600;(600, 600, 3);spurious_copper;374;395;336;381
rotation_90_light_09_spurious_copper_07_4_600;(600, 600, 3);spurious_copper;1;45;256;277
rotation_90_light_09_spurious_copper_07_4_600;(600, 600, 3);spurious_copper;129;176;577;598
rotation_90_light_09_spurious_copper_07_4_600;(600, 600, 3);spurious_copper;323;388;26;52
rotation_90_light_09_spurious_copper_07_4_600;(600, 600, 3);spurious_copper;357;379;171;212
light_05_open_circuit_09_1_256;(600, 600, 3);open_circuit;463;490;233;255
light_05_open_circuit_09_1_256;(600, 600, 3);open_circuit;172;193;464;484
light_05_open_circuit_09_1_256;(600, 600, 3);open_circuit;411;437;319;338
rotation_90_light_12_mouse_bite_04_5_600;(600, 600, 3);mouse_bite;67;87;521;551
rotation_90_light_12_mouse_bite_04_5_600;(600, 600, 3);mouse_bite;281;310;531;552
rotation_90_light_12_mouse_bite_04_5_600;(600, 600, 3);mouse_bite;372;400;89;106
rotation_90_light_12_mouse_bite_04_5_600;(600, 600, 3);mouse_bite;506;527;155;188
l_light_06_mouse_bite_09_2_600;(600, 600, 3);mouse_bite;419;438;145;186
l_light_06_mouse_bite_09_2_600;(600, 600, 3);mouse_bite;133;151;197;227
l_light_06_mouse_bite_09_2_600;(600, 600, 3);mouse_bite;227;243;409;447
l_light_07_missing_hole_04_5_600;(600, 600, 3);missing_hole;347;392;339;384
l_light_07_missing_hole_04_5_600;(600, 600, 3);missing_hole;25;64;334;382
rotation_90_light_11_short_07_2_600;(600, 600, 3);short;94;131;14;54
rotation_90_light_11_short_07_2_600;(600, 600, 3);short;331;369;1;16
rotation_90_light_11_short_07_2_600;(600, 600, 3);short;222;244;324;370
rotation_90_light_11_short_07_2_600;(600, 600, 3);short;113;151;272;316
l_light_05_open_circuit_06_2_600;(600, 600, 3);open_circuit;517;535;360;384
l_light_05_open_circuit_06_2_600;(600, 600, 3);open_circuit;388;431;63;103
l_light_08_spurious_copper_02_1_600;(600, 600, 3);spurious_copper;434;459;424;465
l_light_06_open_circuit_09_5_600;(600, 600, 3);open_circuit;456;485;520;532
l_light_06_open_circuit_09_5_600;(600, 600, 3);open_circuit;326;368;290;298
l_light_06_open_circuit_09_5_600;(600, 600, 3);open_circuit;200;209;260;288
l_light_11_spur_02_5_600;(600, 600, 3);spur;264;304;85;131
l_light_11_spur_02_5_600;(600, 600, 3);spur;457;487;275;314
l_light_11_spur_02_5_600;(600, 600, 3);spur;301;325;433;479
rotation_270_light_07_spur_09_1_600;(601, 601, 3);spur;27;84;367;393
rotation_270_light_07_spur_09_1_600;(601, 601, 3);spur;135;178;244;294
light_09_spur_08_1_256;(600, 600, 3);spur;548;582;399;425
light_09_spur_08_1_256;(600, 600, 3);spur;292;335;252;284
light_09_spur_08_1_256;(600, 600, 3);spur;397;418;516;546
l_light_04_spur_02_3_600;(600, 600, 3);spur;370;399;544;565
l_light_04_spur_02_3_600;(600, 600, 3);spur;561;579;152;182
light_01_spur_11_1_256;(600, 600, 3);spur;378;400;506;532
light_01_spur_11_1_256;(600, 600, 3);spur;455;481;468;485
rotation_270_light_05_spurious_copper_09_1_600;(601, 601, 3);spurious_copper;366;427;532;550
rotation_270_light_04_open_circuit_03_1_600;(601, 601, 3);open_circuit;230;254;383;407
rotation_270_light_04_open_circuit_03_1_600;(601, 601, 3);open_circuit;88;109;488;512
rotation_270_light_07_missing_hole_06_1_600;(601, 601, 3);missing_hole;411;446;496;530
l_light_11_missing_hole_06_4_600;(600, 600, 3);missing_hole;65;96;1;18
l_light_11_missing_hole_06_4_600;(600, 600, 3);missing_hole;256;289;1;21
l_light_08_mouse_bite_05_4_600;(600, 600, 3);mouse_bite;48;73;159;186
light_12_open_circuit_06_5_256;(600, 600, 3);open_circuit;12;31;164;181
light_12_open_circuit_06_5_256;(600, 600, 3);open_circuit;70;91;439;456
l_light_12_missing_hole_01_4_600;(600, 600, 3);missing_hole;432;455;289;306
l_light_12_missing_hole_01_4_600;(600, 600, 3);missing_hole;232;255;478;501
l_light_12_missing_hole_01_4_600;(600, 600, 3);missing_hole;453;471;577;599
rotation_270_light_12_open_circuit_03_2_600;(601, 601, 3);open_circuit;257;276;284;305
rotation_270_light_12_open_circuit_03_2_600;(601, 601, 3);open_circuit;299;322;513;526
rotation_270_light_12_open_circuit_03_2_600;(601, 601, 3);open_circuit;224;239;123;143
rotation_270_light_12_open_circuit_03_2_600;(601, 601, 3);open_circuit;142;158;528;547
light_08_spur_07_4_256;(600, 600, 3);spur;93;117;22;57
light_08_spur_07_4_256;(600, 600, 3);spur;144;194;195;220
rotation_270_light_06_open_circuit_09_4_600;(601, 601, 3);open_circuit;545;575;269;287
rotation_270_light_06_open_circuit_09_4_600;(601, 601, 3);open_circuit;267;280;137;167
rotation_270_light_06_open_circuit_09_4_600;(601, 601, 3);open_circuit;501;510;7;50
rotation_270_light_06_open_circuit_09_4_600;(601, 601, 3);open_circuit;170;183;182;209
light_06_missing_hole_09_4_256;(600, 600, 3);missing_hole;82;109;171;195
light_06_missing_hole_09_4_256;(600, 600, 3);missing_hole;318;344;249;273
light_10_missing_hole_05_1_256;(600, 600, 3);missing_hole;528;571;253;293
light_10_missing_hole_05_1_256;(600, 600, 3);missing_hole;467;526;344;387
l_light_01_missing_hole_14_2_600;(600, 600, 3);missing_hole;101;138;75;111
l_light_01_missing_hole_14_2_600;(600, 600, 3);missing_hole;546;577;1;28
rotation_270_light_06_short_02_2_600;(601, 601, 3);short;527;547;456;480
rotation_270_light_01_spurious_copper_18_2_600;(601, 601, 3);spurious_copper;162;240;404;450
rotation_270_light_01_spurious_copper_18_2_600;(601, 601, 3);spurious_copper;66;110;90;205
light_04_short_03_2_256;(600, 600, 3);short;571;599;67;112
light_04_short_03_2_256;(600, 600, 3);short;397;456;422;491
rotation_90_light_08_missing_hole_02_1_600;(600, 600, 3);missing_hole;347;373;124;152
light_12_short_10_5_256;(600, 600, 3);short;561;594;104;131
light_12_short_10_5_256;(600, 600, 3);short;477;510;368;385
light_12_short_10_5_256;(600, 600, 3);short;302;326;231;255
light_12_short_10_5_256;(600, 600, 3);short;347;375;103;123
l_light_05_spurious_copper_07_1_600;(600, 600, 3);spurious_copper;258;365;308;326
rotation_90_light_04_mouse_bite_12_3_600;(600, 600, 3);mouse_bite;178;205;270;306
light_04_missing_hole_15_2_256;(600, 600, 3);missing_hole;523;546;226;247
light_04_missing_hole_15_2_256;(600, 600, 3);missing_hole;268;289;1;21
light_12_spurious_copper_10_4_256;(600, 600, 3);spurious_copper;328;339;170;204
light_12_spurious_copper_10_4_256;(600, 600, 3);spurious_copper;28;63;334;350
light_04_mouse_bite_12_3_256;(600, 600, 3);mouse_bite;295;330;179;205
l_light_05_missing_hole_02_1_600;(600, 600, 3);missing_hole;492;516;173;198
rotation_90_light_07_missing_hole_09_4_600;(600, 600, 3);missing_hole;26;63;157;200
rotation_90_light_07_missing_hole_09_4_600;(600, 600, 3);missing_hole;333;378;573;599
rotation_90_light_07_missing_hole_09_4_600;(600, 600, 3);missing_hole;336;380;429;467
rotation_90_light_07_missing_hole_09_4_600;(600, 600, 3);missing_hole;554;599;282;325
light_05_mouse_bite_01_1_256;(600, 600, 3);mouse_bite;423;450;130;147
light_05_mouse_bite_01_1_256;(600, 600, 3);mouse_bite;303;332;454;473
light_05_mouse_bite_01_1_256;(600, 600, 3);mouse_bite;568;586;380;412
l_light_08_short_07_1_600;(600, 600, 3);short;125;164;450;482
rotation_90_light_06_open_circuit_09_4_600;(600, 600, 3);open_circuit;24;54;314;332
rotation_90_light_06_open_circuit_09_4_600;(600, 600, 3);open_circuit;319;332;434;464
rotation_90_light_06_open_circuit_09_4_600;(600, 600, 3);open_circuit;89;98;551;594
rotation_90_light_06_open_circuit_09_4_600;(600, 600, 3);open_circuit;416;429;392;419
light_09_mouse_bite_09_3_256;(600, 600, 3);mouse_bite;84;119;72;89
rotation_270_light_07_spur_10_1_600;(601, 601, 3);spur;255;309;569;597
rotation_270_light_11_missing_hole_06_4_600;(601, 601, 3);missing_hole;581;599;65;97
rotation_270_light_11_missing_hole_06_4_600;(601, 601, 3);missing_hole;578;599;256;290
l_light_09_mouse_bite_10_3_600;(600, 600, 3);mouse_bite;5;29;135;166
l_light_09_mouse_bite_10_3_600;(600, 600, 3);mouse_bite;290;331;447;468
rotation_270_light_05_spur_03_4_600;(601, 601, 3);spur;348;366;306;332
l_light_12_short_05_2_600;(600, 600, 3);short;411;437;470;504
l_light_12_short_05_2_600;(600, 600, 3);short;276;310;574;592
l_light_06_missing_hole_01_4_600;(600, 600, 3);missing_hole;134;154;194;215
rotation_270_light_08_missing_hole_07_5_600;(601, 601, 3);missing_hole;290;318;532;561
rotation_90_light_05_spur_06_3_600;(600, 600, 3);spur;148;172;481;524
rotation_90_light_05_spur_06_3_600;(600, 600, 3);spur;509;544;433;471
rotation_90_light_01_short_08_2_600;(600, 600, 3);short;335;377;386;428
rotation_90_light_01_short_08_2_600;(600, 600, 3);short;301;361;166;231
l_light_06_mouse_bite_07_4_600;(600, 600, 3);mouse_bite;460;484;20;34
l_light_06_mouse_bite_07_4_600;(600, 600, 3);mouse_bite;197;232;97;112
l_light_06_mouse_bite_07_4_600;(600, 600, 3);mouse_bite;140;178;260;275
l_light_06_mouse_bite_07_4_600;(600, 600, 3);mouse_bite;195;226;358;371
light_12_spur_07_5_256;(600, 600, 3);spur;358;374;97;124
light_12_spur_07_5_256;(600, 600, 3);spur;573;593;55;87
light_12_spur_07_5_256;(600, 600, 3);spur;473;505;227;247
light_12_spur_07_5_256;(600, 600, 3);spur;389;421;423;440
light_12_spur_07_5_256;(600, 600, 3);spur;428;472;525;547
rotation_90_light_04_mouse_bite_11_1_600;(600, 600, 3);mouse_bite;468;496;74;110
rotation_90_light_10_spurious_copper_06_1_600;(600, 600, 3);spurious_copper;504;550;43;68
rotation_270_light_04_missing_hole_03_4_600;(601, 601, 3);missing_hole;240;274;200;228
rotation_270_light_01_spur_11_1_600;(601, 601, 3);spur;67;94;378;401
rotation_270_light_01_spur_11_1_600;(601, 601, 3);spur;114;132;455;482
light_04_open_circuit_07_4_256;(600, 600, 3);open_circuit;88;111;110;131
rotation_90_light_12_spur_04_1_600;(600, 600, 3);spur;471;489;212;251
rotation_90_light_12_spur_04_1_600;(600, 600, 3);spur;421;439;59;98
light_01_open_circuit_19_3_256;(600, 600, 3);open_circuit;407;430;24;42
rotation_90_light_08_spur_07_2_600;(600, 600, 3);spur;21;63;156;185
rotation_90_light_08_spur_07_2_600;(600, 600, 3);spur;206;250;1;23
light_05_mouse_bite_03_5_256;(600, 600, 3);mouse_bite;166;195;310;338
l_light_11_short_05_3_600;(600, 600, 3);short;68;109;299;327
l_light_09_spurious_copper_06_5_600;(600, 600, 3);spurious_copper;399;419;1;50
l_light_09_spurious_copper_06_5_600;(600, 600, 3);spurious_copper;66;86;1;44
l_light_09_spurious_copper_06_5_600;(600, 600, 3);spurious_copper;165;187;126;174
l_light_09_spurious_copper_06_5_600;(600, 600, 3);spurious_copper;53;107;255;283
l_light_09_spurious_copper_06_5_600;(600, 600, 3);spurious_copper;237;290;501;523
rotation_90_light_05_open_circuit_06_1_600;(600, 600, 3);open_circuit;461;502;169;213
rotation_90_light_05_open_circuit_06_1_600;(600, 600, 3);open_circuit;329;358;360;390
rotation_270_light_07_open_circuit_07_3_600;(601, 601, 3);open_circuit;462;490;65;99
rotation_270_light_07_open_circuit_07_3_600;(601, 601, 3);open_circuit;342;368;302;333
rotation_90_light_07_spur_07_2_600;(600, 600, 3);spur;184;209;18;66
rotation_90_light_07_spur_07_2_600;(600, 600, 3);spur;101;153;197;230
rotation_270_light_04_spur_17_2_600;(601, 601, 3);spur;281;318;427;446
rotation_90_light_04_spur_19_3_600;(600, 600, 3);spur;301;321;531;573
rotation_270_light_11_spur_10_4_600;(601, 601, 3);spur;493;534;136;190
rotation_270_light_11_spur_10_4_600;(601, 601, 3);spur;394;422;116;168
l_light_12_mouse_bite_06_1_600;(600, 600, 3);mouse_bite;291;321;448;466
l_light_12_mouse_bite_06_1_600;(600, 600, 3);mouse_bite;248;274;582;599
l_light_05_spur_05_2_600;(600, 600, 3);spur;284;350;24;54
l_light_05_spur_05_2_600;(600, 600, 3);spur;308;345;210;235
rotation_270_light_04_short_16_5_600;(601, 601, 3);short;296;337;123;163
rotation_270_light_04_short_16_5_600;(601, 601, 3);short;345;380;433;473
rotation_270_light_07_short_02_2_600;(601, 601, 3);short;515;562;502;563
l_light_05_spur_08_3_600;(600, 600, 3);spur;137;174;297;322
light_07_spur_03_3_256;(600, 600, 3);spur;160;185;336;371
light_07_spur_03_3_256;(600, 600, 3);spur;14;44;423;472
light_01_short_14_3_256;(600, 600, 3);short;110;154;409;449
light_01_short_14_3_256;(600, 600, 3);short;206;258;341;392
l_light_04_spurious_copper_17_4_600;(600, 600, 3);spurious_copper;153;170;557;599
rotation_270_light_07_spur_10_4_600;(601, 601, 3);spur;311;348;354;389
rotation_270_light_07_spur_10_4_600;(601, 601, 3);spur;438;472;413;464
rotation_270_light_07_spur_10_4_600;(601, 601, 3);spur;96;127;150;208
rotation_270_light_07_spur_10_4_600;(601, 601, 3);spur;455;509;114;142
rotation_270_light_04_mouse_bite_08_1_600;(601, 601, 3);mouse_bite;24;48;174;195
rotation_270_light_06_mouse_bite_09_2_600;(601, 601, 3);mouse_bite;413;455;419;439
rotation_270_light_06_mouse_bite_09_2_600;(601, 601, 3);mouse_bite;372;403;133;152
rotation_270_light_06_mouse_bite_09_2_600;(601, 601, 3);mouse_bite;152;191;227;244
rotation_90_light_04_mouse_bite_19_2_600;(600, 600, 3);mouse_bite;261;291;99;123
rotation_90_light_04_mouse_bite_19_2_600;(600, 600, 3);mouse_bite;148;178;402;424
light_06_open_circuit_10_4_256;(600, 600, 3);open_circuit;221;233;31;52
rotation_90_light_09_open_circuit_07_1_600;(600, 600, 3);open_circuit;379;403;408;438
rotation_270_light_07_missing_hole_02_4_600;(601, 601, 3);missing_hole;217;262;172;206
rotation_270_light_07_missing_hole_02_4_600;(601, 601, 3);missing_hole;1;46;352;387
rotation_270_light_11_spurious_copper_06_3_600;(601, 601, 3);spurious_copper;416;447;70;100
rotation_270_light_11_spurious_copper_06_3_600;(601, 601, 3);spurious_copper;399;432;170;197
rotation_270_light_11_spurious_copper_06_3_600;(601, 601, 3);spurious_copper;213;262;313;335
rotation_90_light_04_open_circuit_12_1_600;(600, 600, 3);open_circuit;450;470;205;232
rotation_90_light_04_open_circuit_12_1_600;(600, 600, 3);open_circuit;488;512;103;129
rotation_90_light_08_open_circuit_09_4_600;(600, 600, 3);open_circuit;93;106;70;90
rotation_90_light_08_open_circuit_09_4_600;(600, 600, 3);open_circuit;356;384;292;320
rotation_90_light_08_open_circuit_09_4_600;(600, 600, 3);open_circuit;350;372;190;214
light_04_missing_hole_15_4_256;(600, 600, 3);missing_hole;203;226;426;447
light_04_missing_hole_15_4_256;(600, 600, 3);missing_hole;366;388;472;495
rotation_90_light_10_short_01_3_600;(600, 600, 3);short;286;339;545;599
rotation_90_light_10_short_01_3_600;(600, 600, 3);short;256;305;111;175
rotation_90_light_10_short_01_3_600;(600, 600, 3);short;337;412;185;229
rotation_270_light_12_short_10_4_600;(601, 601, 3);short;414;432;277;311
rotation_270_light_12_short_10_4_600;(601, 601, 3);short;302;322;499;524
rotation_270_light_12_short_10_4_600;(601, 601, 3);short;544;569;102;127
rotation_90_light_09_spur_02_3_600;(600, 600, 3);spur;507;549;341;366
rotation_90_light_09_spur_02_3_600;(600, 600, 3);spur;198;234;550;571
l_light_06_short_01_3_600;(600, 600, 3);short;198;218;371;391
l_light_06_short_01_3_600;(600, 600, 3);short;97;126;208;232
light_04_missing_hole_20_4_256;(600, 600, 3);missing_hole;24;44;181;208
light_04_missing_hole_20_4_256;(600, 600, 3);missing_hole;217;242;198;223
rotation_270_light_01_open_circuit_04_1_600;(601, 601, 3);open_circuit;171;193;460;481
light_12_spur_04_1_256;(600, 600, 3);spur;350;388;472;489
light_12_spur_04_1_256;(600, 600, 3);spur;503;541;421;438
rotation_270_light_04_spurious_copper_13_4_600;(601, 601, 3);spurious_copper;488;542;534;549
rotation_270_light_04_spurious_copper_13_4_600;(601, 601, 3);spurious_copper;336;358;34;64
rotation_270_light_04_spurious_copper_13_4_600;(601, 601, 3);spurious_copper;325;347;64;92
l_light_08_missing_hole_06_4_600;(600, 600, 3);missing_hole;305;331;279;308
l_light_08_missing_hole_06_4_600;(600, 600, 3);missing_hole;172;202;475;501
l_light_08_missing_hole_06_4_600;(600, 600, 3);missing_hole;533;558;150;175
rotation_270_light_05_mouse_bite_01_5_600;(601, 601, 3);mouse_bite;325;345;14;44
rotation_270_light_05_mouse_bite_01_5_600;(601, 601, 3);mouse_bite;386;419;279;298
rotation_270_light_05_mouse_bite_01_5_600;(601, 601, 3);mouse_bite;492;510;443;469
rotation_270_light_05_mouse_bite_01_5_600;(601, 601, 3);mouse_bite;159;181;560;597
l_light_04_missing_hole_15_1_600;(600, 600, 3);missing_hole;268;289;389;421
rotation_90_light_06_missing_hole_03_4_600;(600, 600, 3);missing_hole;132;162;575;599
