Index;file;width;height;depth;class;xmin;ymin;xmax;ymax
3553;light_09_spurious_copper_10_1_600;600;600;3;spurious_copper;360;318;405;348
3554;light_09_spurious_copper_10_2_600;600;600;3;spurious_copper;244;482;272;531
3555;light_09_spurious_copper_10_3_600;600;600;3;spurious_copper;244;82;272;131
3556;light_09_spurious_copper_10_3_600;600;600;3;spurious_copper;209;252;227;285
3557;light_09_spurious_copper_10_3_600;600;600;3;spurious_copper;139;271;164;313
3558;light_09_spurious_copper_10_4_600;600;600;3;spurious_copper;552;452;570;485
3559;light_09_spurious_copper_10_4_600;600;600;3;spurious_copper;482;471;507;513
3560;light_09_spurious_copper_10_4_600;600;600;3;spurious_copper;267;408;308;434
3561;light_09_spurious_copper_10_4_600;600;600;3;spurious_copper;18;518;63;548
3562;light_09_spur_01_1_600;600;600;3;spur;510;415;550;435
3563;light_09_spur_01_1_600;600;600;3;spur;399;201;418;231
3564;light_09_spur_01_2_600;600;600;3;spur;510;15;550;35
3565;light_09_spur_01_3_600;600;600;3;spur;131;550;151;584
3566;light_09_spur_01_4_600;600;600;3;spur;131;150;151;184
3567;light_09_spur_01_4_600;600;600;3;spur;21;351;66;372
3568;light_09_spur_01_5_600;600;600;3;spur;168;215;208;235
3569;light_09_spur_01_5_600;600;600;3;spur;474;350;494;384
3570;light_09_spur_01_5_600;600;600;3;spur;57;1;76;31
3571;light_09_spur_01_5_600;600;600;3;spur;285;6;306;38
3572;light_09_spur_01_5_600;600;600;3;spur;364;551;409;572
3573;light_09_spur_02_1_600;600;600;3;spur;474;416;511;435
3574;light_09_spur_02_1_600;600;600;3;spur;495;516;513;538
3575;light_09_spur_02_2_600;600;600;3;spur;474;16;511;35
3576;light_09_spur_02_2_600;600;600;3;spur;495;116;513;138
3577;light_09_spur_02_3_600;600;600;3;spur;235;508;259;548
3578;light_09_spur_02_3_600;600;600;3;spur;30;199;50;234
3579;light_09_spur_02_4_600;600;600;3;spur;235;108;259;148
3580;light_09_spur_02_5_600;600;600;3;spur;578;308;599;348
3581;light_09_spur_02_5_600;600;600;3;spur;132;216;169;235
3582;light_09_spur_02_5_600;600;600;3;spur;373;1;393;34
3583;light_09_spur_02_5_600;600;600;3;spur;261;492;297;515
3584;light_09_spur_02_5_600;600;600;3;spur;153;316;171;338
3585;light_09_spur_03_1_600;600;600;3;spur;558;377;598;401
3586;light_09_spur_03_1_600;600;600;3;spur;359;195;378;230
3587;light_09_spur_03_3_600;600;600;3;spur;192;567;209;599
3588;light_09_spur_03_3_600;600;600;3;spur;260;82;279;118
3589;light_09_spur_03_3_600;600;600;3;spur;336;478;357;508
3590;light_09_spur_03_4_600;600;600;3;spur;192;167;209;203
3591;light_09_spur_03_4_600;600;600;3;spur;336;78;357;108
3592;light_09_spur_03_5_600;600;600;3;spur;216;177;256;201
3593;light_09_spur_03_5_600;600;600;3;spur;535;367;552;403
3594;light_09_spur_03_5_600;600;600;3;spur;17;1;36;30
3595;light_09_spur_04_1_600;600;600;3;spur;336;198;353;232
3596;light_09_spur_04_1_600;600;600;3;spur;397;517;416;544
3597;light_09_spur_04_1_600;600;600;3;spur;246;376;272;418
3598;light_09_spur_04_2_600;600;600;3;spur;397;117;416;144
3599;light_09_spur_04_2_600;600;600;3;spur;246;1;272;18
3600;light_09_spur_04_3_600;600;600;3;spur;293;447;337;468
3601;light_09_spur_04_3_600;600;600;3;spur;32;221;49;254
3602;light_09_spur_04_4_600;600;600;3;spur;293;47;337;68
3603;light_09_spur_04_5_600;600;600;3;spur;375;21;392;54
3604;light_09_spur_04_5_600;600;600;3;spur;55;317;74;344
3605;light_09_spur_05_1_600;600;600;3;spur;522;331;539;364
3606;light_09_spur_05_1_600;600;600;3;spur;529;202;550;234
3607;light_09_spur_05_1_600;600;600;3;spur;492;516;509;544
3608;light_09_spur_05_2_600;600;600;3;spur;492;116;509;144
3609;light_09_spur_05_3_600;600;600;3;spur;168;557;186;590
3610;light_09_spur_05_3_600;600;600;3;spur;216;525;234;568
3611;light_09_spur_05_4_600;600;600;3;spur;168;157;186;190
3612;light_09_spur_05_4_600;600;600;3;spur;216;125;234;168
3613;light_09_spur_05_5_600;600;600;3;spur;180;131;197;164
3614;light_09_spur_05_5_600;600;600;3;spur;511;357;529;390
3615;light_09_spur_05_5_600;600;600;3;spur;559;325;577;368
3616;light_09_spur_05_5_600;600;600;3;spur;187;2;208;34
3617;light_09_spur_05_5_600;600;600;3;spur;150;316;167;344
3618;light_09_spur_06_1_600;600;600;3;spur;464;249;495;275
3619;light_09_spur_06_2_600;600;600;3;spur;158;373;202;397
3620;light_09_spur_06_3_600;600;600;3;spur;77;516;105;534
3621;light_09_spur_06_3_600;600;600;3;spur;164;546;185;586
3622;light_09_spur_06_4_600;600;600;3;spur;77;116;105;134
3623;light_09_spur_06_4_600;600;600;3;spur;164;146;185;186
3624;light_09_spur_06_5_600;600;600;3;spur;122;49;153;75
3625;light_09_spur_06_5_600;600;600;3;spur;420;316;448;334
3626;light_09_spur_06_5_600;600;600;3;spur;507;346;528;386
3627;light_09_spur_06_5_600;600;600;3;spur;266;494;302;512
3628;light_09_spur_07_1_600;600;600;3;spur;584;199;599;231
3629;light_09_spur_07_1_600;600;600;3;spur;242;355;277;392
3630;light_09_spur_07_2_600;600;600;3;spur;21;423;69;448
3631;light_09_spur_07_2_600;600;600;3;spur;236;488;263;525
3632;light_09_spur_07_3_600;600;600;3;spur;21;23;69;48
3633;light_09_spur_07_3_600;600;600;3;spur;236;88;263;125
3634;light_09_spur_07_3_600;600;600;3;spur;323;245;356;266
3635;light_09_spur_07_4_600;600;600;3;spur;364;223;412;248
3636;light_09_spur_07_4_600;600;600;3;spur;579;288;599;325
3637;light_09_spur_07_4_600;600;600;3;spur;242;1;261;31
3638;light_09_spur_08_1_600;600;600;3;spur;548;399;582;425
3639;light_09_spur_08_1_600;600;600;3;spur;292;252;335;284
3640;light_09_spur_08_1_600;600;600;3;spur;397;516;418;546
3641;light_09_spur_08_2_600;600;600;3;spur;548;1;582;25
3642;light_09_spur_08_2_600;600;600;3;spur;397;116;418;146
3643;light_09_spur_08_3_600;600;600;3;spur;492;359;532;393
3644;light_09_spur_08_5_600;600;600;3;spur;309;224;345;246
3645;light_09_spur_08_5_600;600;600;3;spur;206;199;240;225
3646;light_09_spur_08_5_600;600;600;3;spur;55;316;76;346
3647;light_09_spur_09_1_600;600;600;3;spur;424;412;470;438
3648;light_09_spur_09_2_600;600;600;3;spur;424;12;470;38
3649;light_09_spur_09_2_600;600;600;3;spur;167;374;207;392
3650;light_09_spur_09_3_600;600;600;3;spur;154;540;182;577
3651;light_09_spur_09_3_600;600;600;3;spur;240;487;259;536
3652;light_09_spur_09_4_600;600;600;3;spur;154;140;182;177
3653;light_09_spur_09_4_600;600;600;3;spur;240;87;259;136
3654;light_09_spur_09_4_600;600;600;3;spur;30;305;76;327
3655;light_09_spur_09_5_600;600;600;3;spur;82;212;128;238
3656;light_09_spur_09_5_600;600;600;3;spur;497;340;525;377
3657;light_09_spur_09_5_600;600;600;3;spur;583;287;599;336
3658;light_09_spur_09_5_600;600;600;3;spur;373;505;419;527
3659;light_09_spur_10_1_600;600;600;3;spur;534;257;568;286
3660;light_09_spur_10_3_600;600;600;3;spur;64;210;81;241
3661;light_09_spur_10_3_600;600;600;3;spur;156;568;181;596
3662;light_09_spur_10_3_600;600;600;3;spur;370;224;403;250
3663;light_09_spur_10_4_600;600;600;3;spur;156;168;181;196
3664;light_09_spur_10_5_600;600;600;3;spur;407;10;424;41
3665;light_09_spur_10_5_600;600;600;3;spur;192;57;226;86
3666;light_09_spur_10_5_600;600;600;3;spur;242;240;275;273
3667;light_09_spur_10_5_600;600;600;3;spur;499;368;524;396
3668;light_10_missing_hole_01_1_600;600;600;3;missing_hole;505;231;550;269
3669;light_10_missing_hole_01_2_600;600;600;3;missing_hole;158;337;222;390
3670;light_10_missing_hole_01_2_600;600;600;3;missing_hole;436;244;471;282
3671;light_10_missing_hole_01_2_600;600;600;3;missing_hole;464;324;506;360
3672;light_10_missing_hole_01_2_600;600;600;3;missing_hole;380;568;426;599
3673;light_10_missing_hole_01_3_600;600;600;3;missing_hole;380;168;426;211
3674;light_10_missing_hole_01_3_600;600;600;3;missing_hole;1;231;39;269
3675;light_10_missing_hole_01_4_600;600;600;3;missing_hole;414;137;478;190
3676;light_10_missing_hole_01_4_600;600;600;3;missing_hole;250;431;295;469
3677;light_10_missing_hole_02_1_600;600;600;3;missing_hole;470;344;521;386
3678;light_10_missing_hole_02_1_600;600;600;3;missing_hole;293;389;355;441
3679;light_10_missing_hole_02_1_600;600;600;3;missing_hole;451;539;497;576
3680;light_10_missing_hole_02_2_600;600;600;3;missing_hole;293;1;355;41
3681;light_10_missing_hole_02_2_600;600;600;3;missing_hole;451;139;497;176
3682;light_10_missing_hole_02_3_600;600;600;3;missing_hole;194;553;228;581
3683;light_10_missing_hole_02_4_600;600;600;3;missing_hole;194;153;228;181
3684;light_10_missing_hole_02_4_600;600;600;3;missing_hole;489;271;522;309
3685;light_10_missing_hole_02_5_600;600;600;3;missing_hole;215;144;266;186
3686;light_10_missing_hole_02_5_600;600;600;3;missing_hole;38;189;100;241
3687;light_10_missing_hole_02_5_600;600;600;3;missing_hole;196;339;242;376
3688;light_10_missing_hole_02_5_600;600;600;3;missing_hole;450;353;484;381
3689;light_10_missing_hole_03_1_600;600;600;3;missing_hole;528;309;573;351
3690;light_10_missing_hole_03_2_600;600;600;3;missing_hole;135;167;164;197
3691;light_10_missing_hole_03_2_600;600;600;3;missing_hole;244;391;278;423
3692;light_10_missing_hole_03_2_600;600;600;3;missing_hole;194;553;226;584
3693;light_10_missing_hole_03_3_600;600;600;3;missing_hole;244;1;278;23
3694;light_10_missing_hole_03_3_600;600;600;3;missing_hole;194;153;226;184
3695;light_10_missing_hole_03_3_600;600;600;3;missing_hole;17;309;62;351
3696;light_10_missing_hole_03_3_600;600;600;3;missing_hole;155;336;186;368
3697;light_10_missing_hole_03_4_600;600;600;3;missing_hole;500;191;534;223
3698;light_10_missing_hole_03_4_600;600;600;3;missing_hole;450;353;482;384
3699;light_10_missing_hole_03_4_600;600;600;3;missing_hole;273;509;318;551
3700;light_10_missing_hole_03_4_600;600;600;3;missing_hole;411;536;442;568
3701;light_10_missing_hole_04_1_600;600;600;3;missing_hole;358;483;417;548
3702;light_10_missing_hole_04_2_600;600;600;3;missing_hole;358;83;417;148
3703;light_10_missing_hole_04_3_600;600;600;3;missing_hole;313;578;353;599
3704;light_10_missing_hole_04_3_600;600;600;3;missing_hole;489;469;524;505
3705;light_10_missing_hole_04_4_600;600;600;3;missing_hole;155;335;186;366
3706;light_10_missing_hole_04_4_600;600;600;3;missing_hole;313;178;353;223
3707;light_10_missing_hole_04_4_600;600;600;3;missing_hole;489;69;524;105
3708;light_10_missing_hole_04_4_600;600;600;3;missing_hole;438;378;474;410
3709;light_10_missing_hole_04_5_600;600;600;3;missing_hole;103;283;162;348
3710;light_10_missing_hole_04_5_600;600;600;3;missing_hole;411;535;442;566
3711;light_10_missing_hole_04_5_600;600;600;3;missing_hole;569;378;599;423
3712;light_10_missing_hole_05_1_600;600;600;3;missing_hole;528;253;571;293
3713;light_10_missing_hole_05_1_600;600;600;3;missing_hole;467;344;526;387
3714;light_10_missing_hole_05_2_600;600;600;3;missing_hole;56;492;110;548
3715;light_10_missing_hole_05_3_600;600;600;3;missing_hole;17;253;60;293
3716;light_10_missing_hole_05_3_600;600;600;3;missing_hole;300;129;345;172
3717;light_10_missing_hole_05_4_600;600;600;3;missing_hole;150;413;189;450
3718;light_10_missing_hole_05_5_600;600;600;3;missing_hole;273;53;316;93
3719;light_10_missing_hole_05_5_600;600;600;3;missing_hole;212;144;271;187
3720;light_10_mouse_bite_01_1_600;600;600;3;mouse_bite;480;205;516;247
3721;light_10_mouse_bite_01_1_600;600;600;3;mouse_bite;505;514;543;551
3722;light_10_mouse_bite_01_2_600;600;600;3;mouse_bite;505;114;543;151
3723;light_10_mouse_bite_01_3_600;600;600;3;mouse_bite;250;468;298;506
3724;light_10_mouse_bite_01_3_600;600;600;3;mouse_bite;1;514;32;551
3725;light_10_mouse_bite_01_4_600;600;600;3;mouse_bite;250;68;298;106
3726;light_10_mouse_bite_01_4_600;600;600;3;mouse_bite;1;114;32;151
3727;light_10_mouse_bite_01_4_600;600;600;3;mouse_bite;231;246;269;291
3728;light_10_mouse_bite_01_4_600;600;600;3;mouse_bite;436;305;468;333
3729;light_10_mouse_bite_01_5_600;600;600;3;mouse_bite;225;5;261;47
3730;light_10_mouse_bite_01_5_600;600;600;3;mouse_bite;506;268;554;306
3731;light_10_mouse_bite_01_5_600;600;600;3;mouse_bite;250;314;288;351
3732;light_10_mouse_bite_01_5_600;600;600;3;mouse_bite;487;446;525;491
3733;light_10_mouse_bite_02_1_600;600;600;3;mouse_bite;461;399;500;436
3734;light_10_mouse_bite_02_2_600;600;600;3;mouse_bite;461;1;500;36
3735;light_10_mouse_bite_02_2_600;600;600;3;mouse_bite;467;309;503;341
3736;light_10_mouse_bite_02_3_600;600;600;3;mouse_bite;130;279;166;316
3737;light_10_mouse_bite_02_3_600;600;600;3;mouse_bite;244;476;287;506
3738;light_10_mouse_bite_02_3_600;600;600;3;mouse_bite;437;501;468;526
3739;light_10_mouse_bite_02_3_600;600;600;3;mouse_bite;399;207;434;233
3740;light_10_mouse_bite_02_4_600;600;600;3;mouse_bite;244;76;287;106
3741;light_10_mouse_bite_02_4_600;600;600;3;mouse_bite;437;101;468;126
3742;light_10_mouse_bite_02_5_600;600;600;3;mouse_bite;386;79;422;116
3743;light_10_mouse_bite_02_5_600;600;600;3;mouse_bite;206;199;245;236
3744;light_10_mouse_bite_02_5_600;600;600;3;mouse_bite;500;276;543;306
3745;light_10_mouse_bite_02_5_600;600;600;3;mouse_bite;212;509;248;541
3746;light_10_mouse_bite_03_1_600;600;600;3;mouse_bite;478;212;511;256
3747;light_10_mouse_bite_03_2_600;600;600;3;mouse_bite;317;519;353;556
3748;light_10_mouse_bite_03_2_600;600;600;3;mouse_bite;409;299;444;330
3749;light_10_mouse_bite_03_3_600;600;600;3;mouse_bite;317;119;353;156
3750;light_10_mouse_bite_03_3_600;600;600;3;mouse_bite;399;418;439;450
3751;light_10_mouse_bite_03_3_600;600;600;3;mouse_bite;387;202;424;227
3752;light_10_mouse_bite_03_4_600;600;600;3;mouse_bite;223;12;256;56
3753;light_10_mouse_bite_03_4_600;600;600;3;mouse_bite;573;319;599;356
3754;light_10_mouse_bite_04_1_600;600;600;3;mouse_bite;569;364;599;399
3755;light_10_mouse_bite_04_1_600;600;600;3;mouse_bite;508;577;548;599
3756;light_10_mouse_bite_04_1_600;600;600;3;mouse_bite;369;424;415;466
3757;light_10_mouse_bite_04_2_600;600;600;3;mouse_bite;508;177;548;213
3758;light_10_mouse_bite_04_2_600;600;600;3;mouse_bite;369;24;415;66
3759;light_10_mouse_bite_04_3_600;600;600;3;mouse_bite;192;170;233;197
3760;light_10_mouse_bite_04_3_600;600;600;3;mouse_bite;58;364;108;399
3761;light_10_mouse_bite_04_3_600;600;600;3;mouse_bite;1;577;37;599
3762;light_10_mouse_bite_04_4_600;600;600;3;mouse_bite;1;177;37;213
3763;light_10_mouse_bite_04_4_600;600;600;3;mouse_bite;84;418;131;453
3764;light_10_mouse_bite_04_5_600;600;600;3;mouse_bite;314;164;364;199
3765;light_10_mouse_bite_04_5_600;600;600;3;mouse_bite;253;377;293;413
3766;light_10_mouse_bite_04_5_600;600;600;3;mouse_bite;114;224;160;266
3767;light_10_mouse_bite_05_1_600;600;600;3;mouse_bite;574;202;599;240
3768;light_10_mouse_bite_05_1_600;600;600;3;mouse_bite;449;392;499;427
3769;light_10_mouse_bite_05_2_600;600;600;3;mouse_bite;449;1;499;27
3770;light_10_mouse_bite_05_3_600;600;600;3;mouse_bite;63;202;108;240
3771;light_10_mouse_bite_05_3_600;600;600;3;mouse_bite;470;242;501;274
3772;light_10_mouse_bite_05_3_600;600;600;3;mouse_bite;313;518;350;561
3773;light_10_mouse_bite_05_4_600;600;600;3;mouse_bite;313;118;350;161
3774;light_10_mouse_bite_05_4_600;600;600;3;mouse_bite;383;354;420;378
3775;light_10_mouse_bite_05_5_600;600;600;3;mouse_bite;319;2;364;40
3776;light_10_mouse_bite_05_5_600;600;600;3;mouse_bite;194;192;244;227
3777;light_10_mouse_bite_05_5_600;600;600;3;mouse_bite;569;318;599;361
3778;light_10_open_circuit_01_1_600;600;600;3;open_circuit;483;234;511;258
3779;light_10_open_circuit_01_2_600;600;600;3;open_circuit;315;284;357;315
3780;light_10_open_circuit_01_2_600;600;600;3;open_circuit;96;538;120;576
3781;light_10_open_circuit_01_3_600;600;600;3;open_circuit;96;138;120;176
3782;light_10_open_circuit_01_3_600;600;600;3;open_circuit;229;266;272;293
3783;light_10_open_circuit_01_3_600;600;600;3;open_circuit;373;415;403;448
3784;light_10_open_circuit_01_4_600;600;600;3;open_circuit;228;34;256;58
3785;light_10_open_circuit_01_4_600;600;600;3;open_circuit;571;84;599;115
3786;light_10_open_circuit_01_4_600;600;600;3;open_circuit;352;338;376;376
3787;light_10_open_circuit_01_4_600;600;600;3;open_circuit;485;466;528;493
3788;light_10_open_circuit_02_1_600;600;600;3;open_circuit;130;285;169;311
3789;light_10_open_circuit_02_1_600;600;600;3;open_circuit;252;94;277;124
3790;light_10_open_circuit_02_1_600;600;600;3;open_circuit;471;267;500;290
3791;light_10_open_circuit_02_1_600;600;600;3;open_circuit;385;552;423;576
3792;light_10_open_circuit_02_2_600;600;600;3;open_circuit;485;256;534;280
3793;light_10_open_circuit_02_2_600;600;600;3;open_circuit;385;152;423;176
3794;light_10_open_circuit_02_3_600;600;600;3;open_circuit;386;85;425;111
3795;light_10_open_circuit_03_1_600;600;600;3;open_circuit;482;216;513;239
3796;light_10_open_circuit_03_1_600;600;600;3;open_circuit;555;340;592;365
3797;light_10_open_circuit_03_2_600;600;600;3;open_circuit;44;340;81;365
3798;light_10_open_circuit_03_2_600;600;600;3;open_circuit;244;295;297;322
3799;light_10_open_circuit_03_2_600;600;600;3;open_circuit;415;366;458;394
3800;light_10_open_circuit_03_2_600;600;600;3;open_circuit;108;222;145;256
3801;light_10_open_circuit_03_3_600;600;600;3;open_circuit;227;16;258;39
3802;light_10_open_circuit_03_3_600;600;600;3;open_circuit;300;140;337;165
3803;light_10_open_circuit_03_3_600;600;600;3;open_circuit;500;95;553;122
3804;light_10_open_circuit_03_3_600;600;600;3;open_circuit;364;22;401;56
3805;light_10_open_circuit_04_1_600;600;600;3;open_circuit;505;519;550;546
3806;light_10_open_circuit_04_1_600;600;600;3;open_circuit;376;421;415;457
3807;light_10_open_circuit_04_2_600;600;600;3;open_circuit;505;119;550;146
3808;light_10_open_circuit_04_2_600;600;600;3;open_circuit;376;21;415;57
3809;light_10_open_circuit_04_3_600;600;600;3;open_circuit;130;285;170;312
3810;light_10_open_circuit_04_3_600;600;600;3;open_circuit;402;299;446;331
3811;light_10_open_circuit_04_3_600;600;600;3;open_circuit;1;519;39;546
3812;light_10_open_circuit_04_3_600;600;600;3;open_circuit;239;471;283;506
3813;light_10_open_circuit_04_4_600;600;600;3;open_circuit;1;119;39;146
3814;light_10_open_circuit_04_4_600;600;600;3;open_circuit;239;71;283;106
3815;light_10_open_circuit_04_5_600;600;600;3;open_circuit;386;85;426;112
3816;light_10_open_circuit_04_5_600;600;600;3;open_circuit;250;319;295;346
3817;light_10_open_circuit_04_5_600;600;600;3;open_circuit;121;221;160;257
3818;light_10_open_circuit_04_5_600;600;600;3;open_circuit;495;271;539;306
3819;light_10_open_circuit_05_1_600;600;600;3;open_circuit;570;204;595;240
3820;light_10_open_circuit_05_2_600;600;600;3;open_circuit;59;204;84;240
3821;light_10_open_circuit_05_2_600;600;600;3;open_circuit;123;292;170;320
3822;light_10_open_circuit_05_2_600;600;600;3;open_circuit;396;203;425;240
3823;light_10_open_circuit_05_2_600;600;600;3;open_circuit;113;437;159;467
3824;light_10_open_circuit_05_2_600;600;600;3;open_circuit;352;375;378;414
3825;light_10_open_circuit_05_3_600;600;600;3;open_circuit;113;37;159;67
3826;light_10_open_circuit_05_4_600;600;600;3;open_circuit;315;4;340;40
3827;light_10_open_circuit_05_4_600;600;600;3;open_circuit;379;92;426;120
3828;light_10_open_circuit_05_4_600;600;600;3;open_circuit;369;237;415;267
3829;light_10_open_circuit_06_1_600;600;600;3;open_circuit;504;579;551;599
